age,gender,height_cm,weight_kg,activity_level,purpose,bmi,bmi_category,body_fat_pct,lean_body_mass_kg,ideal_weight_kg,weight_diff_from_ideal,target_bmi,target_weight_kg,weight_change_needed,estimated_weeks_to_goal,bmr,tdee,calorie_adjustment,calories_needed,protein_g,carbs_g,fat_g,water_ml,fiber_g,sleep_hours
29,Female,168.3,53.8,moderately_active,weight_gain,18.99,Normal,24.1,40.8,59.9,-6.1,21.0,59.5,5.7,16,1271,1970,450,2385,88,342,74,2380.0,33,7.5
16,Female,164.4,47.7,sedentary,weight_loss,17.65,Underweight,19.5,38.4,56.4,-8.7,18.5,50.0,2.3,3,1238,1486,-300,1200,102,133,30,1670.0,17,9.0
61,Female,156.0,47.5,moderately_active,weight_loss,19.52,Normal,32.1,32.3,48.8,-1.3,18.5,45.0,-2.5,4,1017,1576,-300,1255,98,146,31,2160.0,18,7.5
22,Female,158.9,42.5,sedentary,muscle_gain,16.83,Moderate Thinness,19.9,34.0,51.4,-8.9,19.8,50.0,7.5,30,1130,1356,500,1930,90,271,54,1490.0,27,8.0
17,Female,168.3,51.1,lightly_active,maintain,18.04,Underweight,20.2,40.8,59.9,-8.8,18.0,51.0,-0.1,0,1291,1775,0,1777,58,262,55,2040.0,25,9.0
42,Male,175.0,71.9,sedentary,weight_loss,23.48,Normal,21.6,56.4,70.5,1.4,22.5,68.9,-3.0,4,1600,1920,-300,1619,168,147,40,2520.0,23,7.5
57,Female,158.9,65.4,lightly_active,weight_gain,25.9,Overweight,38.8,40.0,51.4,14.0,26.9,67.9,2.5,7,1214,1669,350,2027,104,261,63,2540.0,28,7.5
34,Female,163.3,46.4,moderately_active,weight_gain,17.4,Underweight,23.3,35.6,55.4,-9.0,19.9,53.1,6.7,19,1148,1779,550,2345,67,355,73,2120.0,33,7.5
24,Male,165.7,53.7,moderately_active,muscle_gain,19.56,Normal,12.8,46.8,62.0,-8.3,22.1,60.7,7.0,28,1427,2212,500,2690,102,402,75,2380.0,38,8.0
22,Male,172.5,75.0,lightly_active,weight_loss,25.2,Overweight,19.1,60.7,68.2,6.8,23.0,68.4,-6.6,9,1706,2346,-500,1879,145,221,46,2880.0,26,8.0
20,Male,173.5,66.2,moderately_active,weight_loss,21.99,Normal,14.8,56.4,69.1,-2.9,21.0,63.2,-3.0,4,1626,2520,-300,2214,156,276,54,2820.0,31,8.0
25,Male,173.4,50.5,moderately_active,muscle_gain,16.8,Moderate Thinness,9.7,45.6,69.0,-18.5,19.8,59.5,9.0,36,1423,2206,500,2645,101,396,73,2270.0,37,8.0
17,Male,171.4,66.5,lightly_active,maintain,22.64,Normal,14.9,56.6,67.2,-0.7,22.6,66.4,-0.1,0,1631,2243,0,2220,85,315,69,2580.0,31,9.0
55,Male,171.2,75.0,sedentary,maintain,25.59,Overweight,27.2,54.6,67.0,8.0,25.6,75.0,0.0,0,1550,1860,0,1909,102,242,59,2620.0,27,7.5
69,Male,170.4,76.4,sedentary,muscle_gain,26.31,Overweight,31.2,52.6,66.3,10.1,27.1,78.7,2.3,9,1496,1795,250,2061,155,232,57,2670.0,29,7.0
34,Female,169.8,83.5,sedentary,weight_loss,28.96,Overweight,37.2,52.4,61.3,22.2,26.5,76.4,-7.1,10,1540,1848,-500,1338,153,107,33,2920.0,19,7.5
46,Male,159.7,53.6,extra_active,weight_loss,21.02,Normal,19.6,43.1,56.6,-3.0,20.0,51.0,-2.6,4,1306,2481,-300,2201,99,330,54,2880.0,31,7.5
53,Female,164.8,72.2,very_active,weight_loss,26.58,Overweight,38.7,44.3,56.7,15.5,24.1,65.5,-6.7,10,1326,2287,-500,1751,137,204,43,3280.0,25,7.5
25,Female,160.5,55.2,sedentary,muscle_gain,21.43,Normal,26.1,40.8,52.8,2.4,23.9,61.6,6.4,26,1262,1514,350,1885,107,247,52,1930.0,26,8.0
32,Female,160.6,60.6,sedentary,weight_loss,23.5,Normal,30.2,42.3,52.9,7.7,22.5,58.0,-2.6,4,1287,1544,-400,1200,117,118,30,2120.0,17,7.5
34,Female,158.6,49.5,lightly_active,weight_gain,19.68,Normal,26.0,36.6,51.1,-1.6,21.7,54.6,5.1,15,1157,1591,450,2022,71,293,63,1980.0,28,7.5
30,Male,177.3,64.9,lightly_active,maintain,20.65,Normal,15.5,54.8,72.5,-7.6,20.6,64.8,-0.1,0,1589,2185,0,2201,75,322,68,2520.0,31,7.5
17,Female,166.7,48.5,sedentary,weight_loss,17.45,Underweight,19.4,39.1,58.4,-9.9,18.5,51.4,2.9,4,1254,1505,-300,1233,113,128,30,1700.0,17,9.0
18,Female,149.6,38.0,very_active,maintain,16.98,Moderate Thinness,19.1,30.7,45.5,-7.5,17.0,38.0,0.0,0,1052,1815,0,1763,50,268,55,2080.0,25,8.0
44,Male,187.6,89.3,moderately_active,maintain,25.37,Overweight,24.4,67.5,81.9,7.4,25.4,89.4,0.1,0,1842,2855,0,2830,109,400,88,3630.0,40,7.5
29,Male,174.9,64.2,lightly_active,maintain,20.99,Normal,15.7,54.1,70.4,-6.2,21.0,64.2,0.0,0,1572,2162,0,2156,84,304,67,2500.0,30,7.5
19,Male,174.7,94.1,very_active,muscle_gain,30.83,Obese I,25.2,70.4,70.2,23.9,31.6,96.4,2.3,9,1922,3315,150,3481,182,470,97,4040.0,49,8.0
46,Male,164.9,60.2,lightly_active,weight_loss,22.14,Normal,20.9,47.6,61.3,-1.1,21.1,57.4,-2.8,4,1404,1930,-300,1637,142,177,40,2360.0,23,7.5
25,Male,170.3,72.0,sedentary,maintain,24.83,Normal,19.3,58.1,66.2,5.8,24.8,71.9,-0.1,0,1649,1979,0,1981,87,269,62,2520.0,28,8.0
60,Female,168.0,66.1,lightly_active,maintain,23.42,Normal,36.5,42.0,59.6,6.5,23.4,66.0,-0.1,0,1261,1734,0,1734,80,232,54,2560.0,24,7.5
34,Female,161.4,40.8,lightly_active,weight_loss,15.66,Severe Thinness,21.2,32.2,53.6,-12.8,18.5,48.2,7.4,11,1078,1482,-300,1200,82,153,30,1680.0,17,7.5
42,Female,163.5,47.7,moderately_active,weight_gain,17.84,Underweight,25.7,35.4,55.6,-7.9,20.3,54.3,6.6,19,1131,1753,550,2263,78,330,70,2170.0,32,7.5
30,Female,158.2,40.9,lightly_active,muscle_gain,16.34,Moderate Thinness,21.1,32.3,50.8,-9.9,19.3,48.3,7.4,30,1079,1484,500,1987,89,284,55,1680.0,28,7.5
54,Female,172.3,81.1,lightly_active,muscle_gain,27.32,Overweight,39.8,48.8,63.5,17.6,28.1,83.4,2.3,9,1444,1986,150,2130,150,250,59,3090.0,30,7.5
48,Female,160.1,70.0,very_active,muscle_gain,27.31,Overweight,38.4,43.1,52.5,17.5,28.1,72.0,2.0,8,1300,2242,150,2391,138,311,66,3200.0,33,7.5
23,Female,167.8,77.9,very_active,weight_loss,27.67,Overweight,33.1,52.1,59.4,18.5,25.2,71.0,-6.9,10,1529,2638,-500,2132,169,247,52,3480.0,30,8.0
23,Male,173.0,45.1,very_active,muscle_gain,15.07,Severe Thinness,7.2,41.9,68.7,-23.6,18.1,54.2,9.1,36,1363,2351,500,2866,87,450,80,2330.0,40,8.0
26,Female,163.1,45.0,lightly_active,weight_loss,16.92,Moderate Thinness,20.9,35.6,55.2,-10.2,18.5,49.2,4.2,6,1163,1599,-300,1267,101,146,31,1820.0,18,7.5
42,Female,163.1,65.0,moderately_active,weight_loss,24.43,Normal,33.6,43.2,55.2,9.8,23.4,62.2,-2.8,4,1300,2015,-400,1622,122,194,40,2780.0,23,7.5
29,Male,180.0,65.9,very_active,weight_loss,20.34,Normal,14.9,56.1,75.0,-9.1,19.3,62.5,-3.4,5,1619,2793,-300,2457,146,333,60,3060.0,34,7.5
32,Female,165.4,66.0,extra_active,maintain,24.13,Normal,30.9,45.6,57.3,8.7,24.1,65.9,-0.1,0,1366,2595,0,2601,77,391,81,3310.0,36,7.5
16,Female,158.2,49.8,sedentary,muscle_gain,19.9,Normal,22.2,38.7,50.8,-1.0,22.4,56.1,6.3,25,1230,1476,500,1984,90,282,55,1740.0,28,9.0
24,Female,168.0,55.8,sedentary,muscle_gain,19.77,Normal,23.8,42.5,59.6,-3.8,22.3,62.9,7.1,28,1311,1573,500,2044,123,260,57,1950.0,29,8.0
30,Male,167.6,45.9,lightly_active,muscle_gain,16.34,Moderate Thinness,10.3,41.2,63.8,-17.9,19.3,54.2,8.3,33,1321,1816,500,2343,89,350,65,1860.0,33,7.5
45,Female,153.9,48.5,very_active,weight_loss,20.48,Normal,29.5,34.2,46.9,1.6,19.5,46.2,-2.3,3,1080,1863,-300,1580,101,206,39,2450.0,22,7.5
66,Male,169.7,75.9,lightly_active,weight_loss,26.36,Overweight,30.6,52.7,65.7,10.2,23.9,68.8,-7.1,10,1500,2062,-500,1550,140,162,38,2910.0,22,7.0
46,Male,176.6,64.1,moderately_active,maintain,20.55,Normal,19.0,51.9,71.9,-7.8,20.6,64.2,0.1,0,1508,2337,0,2325,80,339,72,2740.0,33,7.5
43,Male,167.4,67.0,lightly_active,muscle_gain,23.91,Normal,22.4,52.0,63.6,3.4,25.4,71.2,4.2,17,1501,2064,350,2411,121,331,67,2600.0,34,7.5
54,Female,160.1,49.7,moderately_active,maintain,19.39,Normal,30.3,34.6,52.5,-2.8,19.4,49.7,0.0,0,1087,1685,0,1658,60,238,52,2240.0,23,7.5
69,Female,150.4,47.8,sedentary,maintain,21.13,Normal,35.8,30.7,45.5,2.3,21.1,47.7,-0.1,0,960,1152,0,1200,54,163,37,1670.0,17,7.0
40,Male,172.2,62.4,moderately_active,weight_gain,21.04,Normal,18.2,51.0,67.9,-5.5,23.0,68.2,5.8,17,1492,2313,450,2790,92,410,87,2680.0,39,7.5
42,Female,166.8,66.4,moderately_active,muscle_gain,23.87,Normal,32.9,44.6,58.5,7.9,25.4,70.7,4.3,17,1335,2069,350,2449,127,332,68,2820.0,34,7.5
24,Male,168.5,72.5,sedentary,weight_loss,25.54,Overweight,20.0,58.0,64.6,7.9,23.0,65.3,-7.2,10,1647,1976,-500,1515,166,130,37,2540.0,21,8.0
21,Male,166.1,80.5,very_active,maintain,29.18,Overweight,23.6,61.5,62.4,18.1,29.2,80.6,0.1,0,1725,2976,0,2994,113,426,93,3570.0,42,8.0
39,Male,176.5,80.4,sedentary,weight_gain,25.81,Overweight,23.7,61.3,71.8,8.6,26.8,83.5,3.1,9,1708,2050,350,2402,119,313,75,2810.0,34,7.5
39,Male,168.9,70.3,moderately_active,muscle_gain,24.64,Normal,22.3,54.6,64.9,5.4,26.1,74.5,4.2,17,1561,2420,250,2657,150,348,74,2960.0,37,7.5
67,Female,173.5,86.6,very_active,muscle_gain,28.77,Overweight,44.5,48.1,64.6,22.0,29.6,89.1,2.5,10,1436,2477,150,2608,180,310,72,3780.0,37,7.0
49,Male,175.2,76.1,moderately_active,muscle_gain,24.79,Normal,24.8,57.2,70.6,5.5,26.3,80.7,4.6,18,1612,2499,250,2745,148,367,76,3160.0,38,7.5
60,Male,179.2,84.7,sedentary,weight_loss,26.38,Overweight,29.3,59.9,74.3,10.4,23.9,76.7,-8.0,11,1669,2003,-500,1518,175,121,37,2960.0,21,7.5
16,Female,153.1,59.0,sedentary,muscle_gain,25.17,Overweight,28.5,42.2,46.1,12.9,26.7,62.6,3.6,14,1296,1555,250,1805,129,210,50,2060.0,25,9.0
16,Female,163.7,59.2,sedentary,weight_loss,22.09,Normal,24.8,44.5,55.7,3.5,21.1,56.5,-2.7,4,1357,1628,-300,1319,121,137,32,2070.0,18,9.0
47,Male,167.5,66.4,sedentary,maintain,23.67,Normal,23.0,51.1,63.7,2.7,23.7,66.5,0.1,0,1478,1774,0,1826,86,242,57,2320.0,26,7.5
24,Female,159.9,53.5,lightly_active,maintain,20.92,Normal,25.2,40.0,52.3,1.2,20.9,53.4,-0.1,0,1246,1713,0,1677,72,230,52,2120.0,23,8.0
28,Female,156.5,47.9,sedentary,maintain,19.56,Normal,24.5,36.2,49.2,-1.3,19.6,48.0,0.1,0,1154,1385,0,1398,59,194,43,1680.0,20,7.5
18,Female,167.2,55.6,very_active,weight_loss,19.89,Normal,22.6,43.0,58.9,-3.3,18.9,52.8,-2.8,4,1330,2294,-300,1944,120,258,48,2700.0,27,8.0
67,Male,173.5,85.9,sedentary,weight_loss,28.54,Overweight,33.5,57.1,69.1,16.8,26.0,78.3,-7.6,11,1609,1931,-500,1421,181,96,35,3010.0,20,7.0
17,Female,161.7,46.3,moderately_active,weight_loss,17.71,Underweight,19.8,37.1,53.9,-7.6,18.5,48.4,2.1,3,1205,1868,-300,1545,110,191,38,2120.0,22,9.0
48,Female,169.2,66.0,very_active,weight_loss,23.05,Normal,33.3,44.0,60.7,5.3,22.0,63.0,-3.0,4,1318,2274,-400,1871,155,209,46,3060.0,26,7.5
21,Male,174.1,68.0,extra_active,maintain,22.43,Normal,15.5,57.5,69.6,-1.6,22.4,67.9,-0.1,0,1646,3127,0,3124,91,472,97,3380.0,44,8.0
16,Female,167.2,47.3,very_active,weight_loss,16.92,Moderate Thinness,18.6,38.5,58.9,-11.6,18.5,51.7,4.4,6,1247,2151,-300,1824,108,247,45,2410.0,26,9.0
28,Female,171.8,71.4,sedentary,weight_gain,24.19,Normal,30.1,49.9,63.1,8.3,25.7,75.9,4.5,13,1471,1765,350,2095,118,260,65,2500.0,29,7.5
34,Female,161.8,45.5,lightly_active,muscle_gain,17.38,Underweight,23.3,34.9,54.0,-8.5,20.4,53.4,7.9,32,1131,1555,500,2032,96,286,56,1840.0,28,7.5
40,Female,162.6,52.2,sedentary,maintain,19.74,Normal,27.5,37.8,54.7,-2.5,19.7,52.1,-0.1,0,1181,1417,0,1475,67,198,46,1830.0,21,7.5
23,Female,166.7,59.0,moderately_active,muscle_gain,21.23,Normal,25.4,44.0,58.4,0.6,23.7,65.9,6.9,28,1342,2080,350,2397,128,320,67,2560.0,34,8.0
54,Female,169.1,78.9,sedentary,muscle_gain,27.59,Overweight,40.1,47.3,60.6,18.3,28.4,81.2,2.3,9,1406,1687,150,1848,151,196,51,2760.0,26,7.5
59,Female,160.7,65.0,lightly_active,muscle_gain,25.17,Overweight,38.4,40.0,53.0,12.0,26.7,69.0,4.0,16,1213,1668,250,1865,129,220,52,2520.0,26,7.5
31,Female,157.2,56.8,lightly_active,weight_gain,22.98,Normal,29.3,40.2,49.8,7.0,24.5,60.5,3.7,11,1236,1700,350,2044,90,277,64,2240.0,29,7.5
23,Female,166.2,71.6,sedentary,weight_gain,25.92,Overweight,31.0,49.4,58.0,13.6,26.9,74.3,2.7,8,1462,1754,350,2135,128,257,66,2510.0,30,8.0
47,Male,177.7,72.4,lightly_active,muscle_gain,22.93,Normal,22.1,56.4,72.9,-0.5,25.4,80.2,7.8,31,1598,2197,350,2576,154,328,72,2780.0,36,7.5
21,Male,179.6,92.6,lightly_active,weight_gain,28.71,Overweight,23.1,71.2,74.6,18.0,29.7,95.8,3.2,9,1932,2656,350,3005,132,410,93,3490.0,42,8.0
43,Female,165.2,65.7,moderately_active,muscle_gain,24.07,Normal,33.4,43.8,57.1,8.6,25.6,69.9,4.2,17,1315,2038,250,2305,127,305,64,2800.0,32,7.5
24,Male,175.3,70.5,lightly_active,muscle_gain,22.94,Normal,16.8,58.7,70.7,-0.2,25.4,78.1,7.6,30,1667,2292,350,2640,133,363,73,2720.0,37,8.0
44,Female,162.6,43.3,lightly_active,muscle_gain,16.38,Moderate Thinness,24.4,32.7,54.7,-11.4,19.4,51.3,8.0,32,1071,1473,500,1972,93,276,55,1770.0,28,7.5
40,Female,165.2,69.6,very_active,weight_loss,25.5,Overweight,34.4,45.7,57.1,12.5,23.0,62.8,-6.8,10,1363,2351,-500,1817,164,191,44,3190.0,25,7.5
20,Female,152.3,54.7,moderately_active,weight_loss,23.58,Normal,27.5,39.7,45.5,9.2,22.6,52.4,-2.3,3,1234,1913,-400,1483,106,184,36,2410.0,21,8.0
23,Female,169.0,59.4,moderately_active,weight_loss,20.8,Normal,24.8,44.7,60.5,-1.1,19.8,56.6,-2.8,4,1359,2106,-300,1801,107,244,44,2580.0,25,8.0
17,Female,163.7,53.1,lightly_active,weight_loss,19.82,Normal,22.3,41.3,55.7,-2.6,18.8,50.4,-2.7,4,1290,1774,-300,1503,119,174,37,2110.0,21,9.0
26,Male,168.5,84.2,lightly_active,muscle_gain,29.66,Overweight,25.4,62.8,64.6,19.6,30.5,86.6,2.4,10,1753,2410,150,2586,164,320,72,3200.0,36,7.5
21,Female,162.1,49.3,lightly_active,maintain,18.76,Normal,21.9,38.5,54.3,-5.0,18.8,49.4,0.1,0,1225,1684,0,1655,63,236,51,1980.0,23,8.0
21,Male,182.6,78.5,sedentary,maintain,23.54,Normal,16.9,65.2,77.3,1.2,23.5,78.4,-0.1,0,1807,2168,0,2169,98,294,67,2750.0,30,8.0
30,Male,175.9,70.9,very_active,maintain,22.91,Normal,18.2,58.0,71.3,-0.4,22.9,70.9,0.0,0,1647,2841,0,2881,71,447,90,3230.0,40,7.5
18,Male,169.2,71.3,very_active,weight_loss,24.91,Normal,17.8,58.6,65.2,6.1,23.9,68.4,-2.9,4,1666,2874,-300,2594,155,352,63,3250.0,36,8.0
34,Male,165.7,45.0,sedentary,muscle_gain,16.39,Moderate Thinness,11.3,39.9,62.0,-17.0,19.4,53.3,8.3,33,1285,1542,500,2045,93,290,57,1580.0,29,7.5
63,Male,188.1,93.2,very_active,weight_loss,26.34,Overweight,29.9,65.3,82.3,10.9,23.8,84.2,-9.0,13,1791,3089,-500,2569,168,332,63,4010.0,36,7.5
21,Male,162.7,75.6,moderately_active,weight_loss,28.56,Overweight,22.9,58.3,59.3,16.3,26.1,69.1,-6.5,9,1655,2565,-500,2072,176,227,51,3150.0,29,8.0
68,Female,160.9,44.6,moderately_active,muscle_gain,17.23,Underweight,30.9,30.8,53.2,-8.6,20.2,52.3,7.7,31,984,1525,500,2047,91,292,57,2060.0,29,7.0
52,Female,157.2,48.4,moderately_active,weight_loss,19.59,Normal,30.1,33.8,49.8,-1.4,18.6,46.0,-2.4,3,1067,1654,-300,1350,115,148,33,2190.0,19,7.5
57,Male,179.7,84.1,very_active,muscle_gain,26.04,Overweight,28.2,60.4,74.7,9.4,26.8,86.5,2.4,10,1680,2898,250,3156,178,413,88,3690.0,44,7.5
40,Male,166.1,63.4,lightly_active,muscle_gain,22.98,Normal,20.6,50.3,62.4,1.0,25.5,70.4,7.0,28,1469,2020,350,2348,119,322,65,2470.0,33,7.5
28,Female,170.7,69.2,moderately_active,maintain,23.75,Normal,29.5,48.8,62.1,7.1,23.8,69.3,0.1,0,1444,2238,0,2252,86,320,70,2920.0,32,7.5
49,Female,160.2,65.2,extra_active,weight_loss,25.41,Overweight,36.4,41.5,52.6,12.6,22.9,58.8,-6.4,9,1255,2384,-500,1881,118,249,46,3280.0,26,7.5
49,Female,159.7,60.2,lightly_active,weight_loss,23.6,Normal,34.2,39.6,52.1,8.1,22.6,57.6,-2.6,4,1207,1660,-400,1242,119,124,30,2360.0,17,7.5
42,Male,172.0,87.3,lightly_active,weight_gain,29.51,Overweight,28.9,62.1,67.7,19.6,30.5,90.2,2.9,8,1730,2379,350,2755,144,351,86,3310.0,39,7.5
24,Female,157.4,60.0,moderately_active,muscle_gain,24.22,Normal,29.2,42.5,50.0,10.0,25.7,63.7,3.7,15,1297,2010,250,2291,109,320,64,2600.0,32,8.0
22,Female,158.8,42.3,lightly_active,weight_gain,16.77,Moderate Thinness,19.8,33.9,51.3,-9.0,20.3,51.2,8.9,25,1128,1551,700,2204,65,331,69,1730.0,31,8.0
19,Female,165.3,65.1,sedentary,muscle_gain,23.83,Normal,27.6,47.1,57.2,7.9,25.3,69.1,4.0,16,1412,1694,350,2033,137,245,56,2280.0,28,8.0
35,Male,162.8,61.1,moderately_active,muscle_gain,23.05,Normal,19.5,49.2,59.4,1.7,24.6,65.2,4.1,16,1448,2244,350,2579,128,355,72,2640.0,36,7.5
51,Male,169.0,74.4,moderately_active,muscle_gain,26.05,Overweight,26.8,54.5,65.0,9.4,26.8,76.5,2.1,8,1549,2401,250,2646,134,361,74,3100.0,37,7.5
38,Male,183.7,89.9,sedentary,maintain,26.64,Overweight,24.5,67.9,78.3,11.6,26.6,89.8,-0.1,0,1852,2222,0,2235,100,301,70,3150.0,31,7.5
59,Male,172.1,88.9,sedentary,weight_loss,30.02,Obese I,33.4,59.2,67.8,21.1,27.0,80.0,-8.9,13,1664,1997,-600,1358,168,97,33,3110.0,19,7.5
61,Male,168.6,71.3,extra_active,maintain,25.08,Overweight,27.9,51.4,64.7,6.6,25.1,71.3,0.0,0,1472,2797,0,2822,97,410,88,3500.0,40,7.5
24,Female,153.4,58.1,very_active,muscle_gain,24.69,Normal,29.7,40.8,46.4,11.7,26.2,61.7,3.6,14,1256,2167,250,2398,106,343,67,2780.0,34,8.0
29,Female,154.0,41.8,extra_active,maintain,17.63,Underweight,22.4,32.4,46.9,-5.1,17.6,41.7,-0.1,0,1073,2039,0,2018,58,305,63,2460.0,28,7.5
46,Female,166.9,58.7,moderately_active,weight_loss,21.07,Normal,30.5,40.8,58.6,0.1,20.1,56.0,-2.7,4,1244,1928,-300,1639,136,184,40,2550.0,23,7.5
28,Female,156.1,47.7,lightly_active,maintain,19.58,Normal,24.5,36.0,48.9,-1.2,19.6,47.8,0.1,0,1150,1581,0,1615,63,228,50,1920.0,23,7.5
30,Male,179.2,83.5,sedentary,weight_loss,26.0,Overweight,21.9,65.2,74.3,9.2,23.5,75.5,-8.0,11,1797,2156,-500,1666,150,174,41,2920.0,23,7.5
31,Female,155.1,68.1,lightly_active,maintain,28.31,Overweight,35.7,43.8,47.9,20.2,28.3,68.1,0.0,0,1327,1825,0,1826,69,259,57,2630.0,26,7.5
24,Female,160.2,83.9,lightly_active,weight_loss,32.69,Obese I,39.3,50.9,52.6,31.3,29.4,75.5,-8.4,12,1523,2094,-600,1475,193,95,36,3190.0,21,8.0
23,Male,173.6,76.4,sedentary,muscle_gain,25.35,Overweight,19.5,61.5,69.2,7.2,26.8,80.8,4.4,18,1723,2068,250,2317,153,282,64,2670.0,32,8.0
30,Male,169.1,76.5,lightly_active,maintain,26.75,Overweight,22.8,59.1,65.1,11.4,26.8,76.6,0.1,0,1665,2289,0,2276,103,306,71,2930.0,32,7.5
23,Female,161.5,40.5,sedentary,maintain,15.53,Severe Thinness,18.5,33.0,53.7,-13.2,15.5,40.4,-0.1,0,1116,1339,0,1303,53,180,41,1420.0,18,8.0
30,Female,148.3,38.0,lightly_active,weight_loss,17.28,Underweight,22.2,29.6,45.5,-7.5,18.5,40.7,2.7,4,1001,1376,-300,1200,83,152,30,1580.0,17,7.5
34,Male,173.4,60.6,moderately_active,muscle_gain,20.15,Normal,15.8,51.0,69.0,-8.4,22.6,68.0,7.4,30,1503,2330,350,2705,111,396,75,2620.0,38,7.5
20,Female,163.7,46.3,moderately_active,weight_loss,17.28,Underweight,19.9,37.1,55.7,-9.4,18.5,49.6,3.3,5,1204,1866,-300,1559,106,198,38,2120.0,22,8.0
28,Female,156.0,57.3,lightly_active,weight_loss,23.55,Normal,29.3,40.5,48.8,8.5,22.6,55.0,-2.3,3,1246,1713,-400,1356,107,158,33,2260.0,19,7.5
66,Female,160.4,76.7,sedentary,weight_gain,29.81,Overweight,45.6,41.7,52.7,24.0,30.8,79.2,2.5,7,1275,1530,350,1869,132,205,58,2680.0,26,7.0
23,Male,175.0,69.0,very_active,muscle_gain,22.53,Normal,16.1,57.9,70.5,-1.5,25.0,76.6,7.6,30,1653,2851,350,3178,125,472,88,3160.0,44,8.0
25,Male,175.3,62.6,moderately_active,muscle_gain,20.37,Normal,14.0,53.8,70.7,-8.1,22.9,70.4,7.8,31,1574,2440,350,2848,124,410,79,2690.0,40,8.0
18,Female,152.9,53.0,moderately_active,weight_gain,22.67,Normal,25.9,39.3,46.0,7.0,24.2,56.6,3.6,10,1228,1903,350,2255,91,315,70,2360.0,32,8.0
40,Female,161.6,51.8,very_active,muscle_gain,19.84,Normal,27.6,37.5,53.8,-2.0,22.3,58.2,6.4,26,1172,2022,500,2515,94,377,70,2560.0,35,7.5
30,Male,162.8,55.1,very_active,muscle_gain,20.79,Normal,15.6,46.5,59.4,-4.3,23.3,61.8,6.7,27,1404,2422,350,2774,112,408,77,2680.0,39,7.5
40,Male,169.9,65.7,sedentary,maintain,22.76,Normal,20.3,52.4,65.8,-0.1,22.8,65.8,0.1,0,1515,1818,0,1821,91,236,57,2300.0,25,7.5
32,Male,174.0,73.3,sedentary,maintain,24.21,Normal,20.2,58.5,69.6,3.7,24.2,73.3,0.0,0,1653,1984,0,1970,94,261,61,2570.0,28,7.5
48,Male,175.4,56.7,sedentary,weight_gain,18.43,Underweight,17.0,47.1,70.8,-14.1,20.9,64.3,7.6,22,1412,1694,550,2245,99,305,70,1980.0,31,7.5
29,Female,153.7,38.0,lightly_active,weight_loss,16.09,Moderate Thinness,20.6,30.2,46.7,-8.7,18.5,43.7,5.7,8,1030,1416,-300,1200,71,164,30,1580.0,17,7.5
23,Female,159.3,46.8,moderately_active,weight_loss,18.44,Underweight,22.0,36.5,51.7,-4.9,18.5,46.9,0.1,0,1176,1823,-300,1491,96,196,36,2140.0,21,8.0
24,Male,179.2,77.5,sedentary,weight_loss,24.13,Normal,18.3,63.3,74.3,3.2,23.1,74.2,-3.3,5,1763,2116,-300,1800,167,184,44,2710.0,25,8.0
65,Male,165.4,56.1,lightly_active,maintain,20.51,Normal,23.4,43.0,61.8,-5.7,20.5,56.1,0.0,0,1284,1766,0,1742,58,256,54,2210.0,24,7.0
42,Female,148.1,66.0,moderately_active,weight_loss,30.09,Obese I,40.4,39.3,45.5,20.5,27.1,59.4,-6.6,9,1216,1885,-600,1282,122,129,31,2810.0,18,7.5
42,Male,177.4,82.4,moderately_active,weight_gain,26.18,Overweight,24.9,61.9,72.6,9.8,27.2,85.6,3.2,9,1719,2664,350,2997,127,413,93,3380.0,42,7.5
47,Female,155.3,61.0,lightly_active,muscle_gain,25.29,Overweight,35.8,39.2,48.1,12.9,26.8,64.6,3.6,14,1197,1646,250,1940,129,234,54,2380.0,27,7.5
63,Female,155.6,65.1,lightly_active,maintain,26.89,Overweight,41.4,38.1,48.4,16.7,26.9,65.1,0.0,0,1166,1603,0,1609,79,211,50,2530.0,23,7.5
41,Female,161.8,62.4,lightly_active,muscle_gain,23.84,Normal,32.6,42.1,54.0,8.4,25.3,66.2,3.8,15,1273,1750,350,2047,122,262,57,2430.0,29,7.5
24,Male,174.5,73.6,lightly_active,muscle_gain,24.17,Normal,18.3,60.1,70.0,3.6,25.7,78.3,4.7,19,1694,2329,250,2545,156,320,71,2830.0,36,8.0
28,Male,180.6,86.3,sedentary,muscle_gain,26.46,Overweight,22.0,67.3,75.5,10.8,27.3,89.0,2.7,11,1844,2213,250,2464,158,305,68,3020.0,34,7.5
31,Male,172.4,78.0,moderately_active,weight_gain,26.24,Overweight,22.4,60.5,68.1,9.9,27.2,80.8,2.8,8,1695,2627,350,2991,126,412,93,3230.0,42,7.5
47,Male,174.4,75.4,moderately_active,maintain,24.79,Normal,24.4,57.0,69.9,5.5,24.8,75.4,0.0,0,1609,2494,0,2502,93,357,78,3140.0,35,7.5
40,Male,163.0,81.7,sedentary,weight_loss,30.75,Obese I,29.9,57.3,59.6,22.1,27.7,73.6,-8.1,12,1628,1954,-600,1366,175,92,33,2860.0,19,7.5
31,Female,164.8,59.9,sedentary,maintain,22.06,Normal,28.2,43.0,56.7,3.2,22.1,60.0,0.1,0,1307,1568,0,1549,65,214,48,2100.0,22,7.5
24,Female,156.9,48.8,extra_active,muscle_gain,19.82,Normal,23.9,37.1,49.6,-0.8,22.3,54.9,6.1,24,1181,2244,500,2794,105,418,78,2710.0,39,8.0
